Close,High,Low,Open,Volume,predicted_up_rate,predicted_Low_rate,Close_3ma,Close_3ma_positive,Close_5ma,Close_5ma_positive,Close_10ma,Close_10ma_positive,Close_25ma,Close_25ma_positive,Close_60ma,Close_60ma_positive,Close_100ma,Close_100ma_positive,Close_200ma,Close_200ma_positive
1397.24,1479.95,1388.4,1479.95,7143464.704,99.8,99.6,1476.0,-1,1514.2,-1,1521.9,-1,1549.6,-1,1534.5,-1,1515.3,1,1328.5,1
1394.32,1444.51,1391.36,1412.02,3872001.0,96.39999999999999,96.2,1431.7,-1,1477.6,-1,1508.6,-1,1539.8,-1,1533.9,-1,1515.6,1,1331.3,1
1344.09,1388.4,1341.13,1388.4,2457659.657,103.49999999999999,92.7,1378.6,-1,1433.3,-1,1493.3,-1,1529.4,-1,1531.2,-1,1515.1,-1,1333.8,1
1249.55,1332.26,1246.6,1329.31,3407214.585,111.3,99.5,1329.3,-1,1377.8,-1,1467.3,-1,1515.8,-1,1526.4,-1,1514.3,-1,1335.9,1
1270.24,1299.78,1243.64,1252.51,2343917.39,109.5,102.8,1288.0,-1,1331.1,-1,1441.3,-1,1502.8,-1,1522.0,-1,1513.7,-1,1338.1,1
1344.09,1355.91,1305.69,1314.56,2446150.329,103.49999999999999,96.0,1288.0,-1,1320.5,-1,1417.3,-1,1493.2,-1,1520.5,-1,1513.9,1,1340.8,1
1391.36,1450.42,1290.91,1347.04,10095366.04,102.1,97.89999999999999,1335.2,1,1319.9,-1,1398.7,-1,1486.7,-1,1519.6,-1,1514.4,1,1343.8,1
1385.45,1426.8,1361.8,1403.15,5368602.835,102.60000000000001,93.8,1373.6,1,1328.1,1,1380.7,-1,1480.2,-1,1517.5,-1,1514.5,1,1346.8,1
1308.65,1376.58,1299.78,1370.67,2676008.783,110.4,101.1,1361.8,-1,1340.0,1,1358.9,-1,1469.5,-1,1514.0,-1,1513.0,-1,1349.4,1
1385.45,1394.32,1323.4,1323.4,3615402.177,104.89999999999999,100.89999999999999,1359.9,-1,1363.0,1,1347.0,-1,1462.2,-1,1512.1,-1,1512.5,-1,1352.3,1
1420.89,1432.71,1397.24,1414.97,3091036.173,102.3,98.3,1371.7,1,1378.4,1,1349.4,1,1456.5,-1,1510.6,-1,1512.9,1,1355.3,1
1417.93,1441.56,1397.24,1409.06,1863558.964,104.2,99.6,1408.1,1,1383.7,1,1351.8,1,1452.8,-1,1509.6,-1,1512.8,-1,1358.3,1
1444.51,1447.47,1412.02,1426.8,1762680.252,102.3,99.8,1427.8,1,1395.5,1,1361.8,1,1448.9,-1,1508.6,-1,1512.9,1,1361.3,1
1453.38,1459.29,1441.56,1444.51,2012166.967,103.49999999999999,98.6,1438.6,1,1424.4,1,1382.2,1,1444.3,-1,1508.3,-1,1512.7,-1,1364.5,1
1453.38,1471.12,1432.71,1459.29,2476956.599,103.49999999999999,100.4,1450.4,1,1438.0,1,1400.5,1,1439.7,-1,1508.0,-1,1512.0,-1,1367.6,1
1477.03,1488.82,1459.29,1468.16,1766060.997,101.8,98.6,1461.3,1,1449.2,1,1413.8,1,1438.4,-1,1507.6,-1,1511.4,-1,1370.8,1
1471.12,1482.91,1456.34,1474.08,1343590.179,102.2,100.0,1467.2,1,1459.9,1,1421.8,1,1436.1,-1,1506.2,-1,1510.7,-1,1374.1,1
1503.6,1503.6,1471.12,1474.08,2250485.323,99.6,97.39999999999999,1483.9,1,1471.7,1,1433.6,1,1436.4,1,1505.5,-1,1510.4,-1,1377.5,1
1497.69,1503.6,1465.21,1503.6,1461732.882,99.6,98.8,1490.8,1,1480.6,1,1452.5,1,1435.9,-1,1504.9,-1,1509.7,-1,1380.9,1
1491.78,1494.73,1479.95,1494.73,864245.0109,98.2,98.0,1497.7,1,1488.2,1,1463.1,1,1434.4,-1,1504.0,-1,1508.8,-1,1384.2,1
1465.21,1497.69,1462.25,1494.73,1248125.162,103.60000000000001,98.2,1484.9,-1,1485.9,-1,1467.6,1,1429.6,-1,1502.8,-1,1507.8,-1,1387.4,1
1453.38,1477.03,1438.6,1468.16,1670940.166,106.1,97.8,1470.1,-1,1482.3,-1,1471.1,1,1424.7,-1,1501.5,-1,1507.2,-1,1389.7,1
1432.71,1444.51,1420.89,1444.51,1421447.018,107.60000000000001,100.0,1450.4,-1,1468.2,-1,1469.9,-1,1419.4,-1,1500.2,-1,1506.4,-1,1391.9,1
1465.21,1485.86,1432.71,1432.71,1863558.964,105.80000000000001,102.60000000000001,1450.4,-1,1461.7,-1,1471.1,1,1416.9,-1,1499.5,-1,1505.8,-1,1394.4,1
1518.36,1536.1,1503.6,1506.56,3355081.64,102.89999999999999,99.6,1472.1,1,1467.0,1,1477.6,1,1417.5,1,1499.4,-1,1505.9,1,1396.9,1
1542.01,1568.58,1512.47,1530.18,4100164.256,101.29999999999998,98.8,1508.5,1,1482.3,1,1484.1,1,1423.3,1,1499.6,1,1505.6,-1,1399.1,1
1530.18,1559.71,1524.27,1533.14,1374055.479,103.3,100.6,1530.2,1,1497.7,1,1490.0,1,1428.7,1,1500.1,1,1505.3,-1,1401.2,1
1550.88,1559.71,1539.05,1542.01,1689896.138,101.89999999999999,99.8,1541.0,1,1521.3,1,1494.7,1,1437.0,1,1500.3,1,1505.2,-1,1403.4,1
1562.67,1565.62,1547.92,1556.78,880154.7748,101.1,97.0,1547.9,1,1540.8,1,1501.2,1,1449.5,1,1500.6,1,1505.3,1,1405.2,1
1527.23,1542.01,1515.43,1536.1,1351374.576,103.49999999999999,101.2,1546.9,-1,1542.6,1,1504.8,1,1459.8,1,1500.3,-1,1504.9,-1,1406.9,1
1580.41,1580.41,1544.97,1556.78,2013521.195,99.6,98.3,1556.8,1,1550.3,1,1516.3,1,1469.2,1,1500.9,1,1505.3,1,1408.6,1
1574.49,1580.41,1553.83,1580.41,1226119.765,100.2,97.39999999999999,1560.7,1,1559.1,1,1528.4,1,1476.5,1,1501.4,1,1505.4,1,1410.4,1
1550.88,1568.58,1533.14,1565.62,743052.8827,102.3,99.8,1568.6,1,1559.1,-1,1540.2,1,1483.2,1,1501.1,-1,1505.5,1,1412.1,1
1559.71,1568.58,1547.92,1562.67,747794.2883,101.69999999999999,99.2,1561.7,-1,1558.5,-1,1549.7,1,1493.2,1,1501.0,-1,1505.6,1,1413.8,1
1574.49,1574.49,1547.92,1553.83,923486.8472,101.29999999999998,99.4,1561.7,-1,1568.0,1,1555.3,1,1500.8,1,1499.7,-1,1505.8,1,1415.6,1
1577.45,1580.41,1565.62,1577.45,884892.9637,101.1,99.6,1570.6,1,1567.4,-1,1558.8,1,1507.0,1,1498.5,-1,1506.2,1,1417.5,1
1586.32,1592.23,1571.54,1580.41,1584954.744,102.60000000000001,99.3,1579.4,1,1569.8,1,1564.5,1,1513.8,1,1497.6,-1,1507.1,1,1419.6,1
1577.45,1589.28,1574.49,1589.28,608997.199,104.5,98.9,1580.4,1,1575.1,1,1567.1,1,1519.1,1,1497.2,-1,1508.0,1,1421.6,1
1595.19,1601.07,1559.71,1559.71,980354.764,103.3,99.3,1586.3,1,1582.2,1,1570.4,1,1524.8,1,1497.3,1,1509.1,1,1423.4,1
1592.23,1601.07,1583.36,1595.19,531478.1127,103.49999999999999,100.4,1588.3,1,1585.7,1,1576.9,1,1530.3,1,1497.2,-1,1510.3,1,1425.4,1
1627.67,1636.54,1598.14,1601.07,2155023.523,101.29999999999998,100.2,1605.0,1,1595.8,1,1581.6,1,1536.3,1,1497.9,1,1512.2,1,1427.4,1
1648.34,1671.99,1630.63,1639.5,2964089.381,98.9,97.8,1622.7,1,1608.2,1,1589.0,1,1543.4,1,1499.5,1,1514.4,1,1429.8,1
1630.63,1636.54,1612.9,1624.72,943459.2944,100.69999999999999,96.89999999999999,1635.5,1,1618.8,1,1596.9,1,1548.5,1,1500.9,1,1515.6,1,1432.0,1
1598.14,1618.81,1580.41,1618.81,626602.1602,102.8,99.3,1625.7,-1,1619.4,1,1600.8,1,1552.5,1,1501.2,1,1516.2,1,1434.0,1
1615.86,1639.5,1586.32,1589.28,1013190.767,104.60000000000001,97.3,1614.9,-1,1624.1,1,1604.9,1,1557.5,1,1502.1,1,1517.0,1,1435.7,1
1630.63,1630.63,1571.54,1586.32,1879806.481,108.0,100.0,1614.9,-1,1624.7,1,1610.2,1,1564.1,1,1503.2,1,1519.0,1,1437.6,1
1642.43,1669.03,1630.63,1633.58,2128279.937,107.2,98.2,1629.6,1,1623.5,-1,1615.9,1,1571.7,1,1505.4,1,1521.0,1,1439.6,1
1627.67,1642.43,1612.9,1621.76,1355775.012,108.2,101.6,1633.6,1,1622.9,-1,1620.9,1,1579.5,1,1506.8,1,1522.1,1,1441.5,1
1689.69,1698.56,1654.25,1657.21,2738293.611,104.2,100.0,1653.3,1,1641.3,1,1630.3,1,1588.4,1,1508.8,1,1523.8,1,1443.7,1
1760.62,1760.62,1689.69,1695.6,3250812.535,99.0,95.3,1692.7,1,1670.2,1,1647.2,1,1598.1,1,1512.0,1,1526.4,1,1446.2,1
1680.83,1781.28,1677.9,1772.41,2806336.319,103.69999999999999,100.2,1710.4,1,1680.2,1,1652.5,1,1603.7,1,1514.9,1,1528.2,1,1448.5,1
1742.88,1754.71,1683.79,1725.14,3116422.315,98.1,97.1,1728.1,1,1700.3,1,1661.9,1,1612.2,1,1518.5,1,1530.8,1,1451.1,1
1704.47,1731.05,1692.65,1713.34,1851370.914,100.29999999999998,99.0,1709.4,-1,1715.7,1,1669.3,1,1618.3,1,1521.9,1,1532.8,1,1453.6,1
1710.39,1728.1,1686.74,1698.56,1229506.942,99.3,98.8,1719.2,1,1719.8,1,1680.5,1,1624.2,1,1525.3,1,1535.2,1,1456.3,1
1698.56,1731.05,1689.69,1728.1,1513187.104,99.3,98.3,1704.5,-1,1707.4,-1,1688.8,1,1631.1,1,1528.1,1,1537.5,1,1459.1,1
1686.74,1701.52,1669.03,1669.03,1110350.981,98.1,97.7,1698.6,-1,1708.6,1,1694.4,1,1635.4,1,1529.8,1,1539.3,1,1462.0,1
1654.25,1698.56,1648.34,1698.56,1386922.251,98.4,97.7,1679.8,-1,1690.9,-1,1695.6,1,1638.5,1,1531.1,1,1540.3,1,1464.8,1
1627.67,1636.54,1615.86,1618.81,783000.994,101.29999999999998,99.1,1656.2,-1,1675.5,-1,1695.6,-1,1641.6,1,1532.1,1,1541.1,1,1467.3,1
1621.76,1651.3,1612.9,1618.81,1008114.825,108.4,99.8,1634.6,-1,1657.8,-1,1688.8,-1,1644.1,1,1533.7,1,1542.0,1,1469.9,1
1627.67,1642.43,1618.81,1639.5,461064.7013,112.9,96.7,1625.7,-1,1643.6,-1,1675.5,-1,1646.2,1,1535.8,1,1542.8,1,1472.2,1
1577.45,1630.63,1574.49,1615.86,940409.8694,116.5,101.49999999999999,1609.0,-1,1621.8,-1,1665.2,-1,1646.2,-1,1538.8,1,1543.2,1,1474.1,1
1648.34,1654.25,1601.07,1606.99,968169.9306,111.5,105.0,1617.8,1,1620.6,-1,1655.7,-1,1648.7,1,1543.0,1,1544.4,1,1476.1,1
1757.66,1787.19,1731.05,1766.49,6036166.365,106.89999999999999,101.0,1661.2,1,1646.6,1,1661.0,1,1655.9,1,1549.9,1,1546.8,1,1478.6,1
1837.42,1846.25,1775.36,1778.32,7148543.863,102.3,96.0,1747.8,1,1689.7,1,1673.8,1,1665.6,1,1559.7,1,1550.2,1,1481.7,1
1796.06,1819.68,1763.54,1816.73,3613710.197,104.60000000000001,99.2,1797.0,1,1723.4,1,1683.5,1,1673.8,1,1568.4,1,1552.9,1,1484.6,1
1831.51,1846.25,1781.28,1813.77,2874716.781,103.69999999999999,98.1,1821.7,1,1774.2,1,1698.0,1,1681.9,1,1576.6,1,1555.9,1,1487.7,1
1878.77,1887.62,1796.06,1807.86,4720674.0,101.89999999999999,98.3,1835.4,1,1820.3,1,1720.4,1,1691.1,1,1584.7,1,1559.7,1,1490.9,1
1869.9,1878.77,1846.25,1849.21,2921432.814,102.4,97.89999999999999,1860.1,1,1842.7,1,1744.7,1,1700.7,1,1592.8,1,1563.0,1,1493.4,1
1840.38,1881.73,1831.51,1875.82,2638431.374,104.0,98.9,1863.0,1,1843.3,1,1766.5,1,1710.4,1,1601.6,1,1566.0,1,1495.8,1
1899.44,1917.17,1819.68,1840.38,4975577.626,100.8,99.4,1869.9,1,1864.0,1,1793.7,1,1721.7,1,1610.2,1,1569.5,1,1498.3,1
1914.21,1940.79,1887.62,1899.44,3167201.032,97.1,96.89999999999999,1884.7,1,1880.5,1,1827.4,1,1733.1,1,1618.4,1,1573.2,1,1501.0,1
1858.08,1914.21,1855.12,1899.44,2700719.419,101.6,97.0,1890.6,1,1876.4,-1,1848.3,1,1741.7,1,1625.8,1,1576.3,1,1503.2,1
1834.46,1869.9,1801.94,1834.46,2107294.231,105.60000000000001,99.5,1868.9,-1,1869.3,-1,1856.0,1,1750.0,1,1632.3,1,1579.0,1,1505.7,1
1831.51,1858.08,1825.6,1852.17,1479000.09,110.5,98.4,1841.4,-1,1867.5,-1,1855.4,-1,1755.6,1,1638.6,1,1581.6,1,1508.6,1
1849.21,1849.21,1801.94,1819.68,2121508.798,109.4,101.0,1838.4,-1,1857.5,-1,1860.7,1,1759.2,1,1645.1,1,1583.6,1,1511.7,1
1887.62,1902.4,1866.95,1878.77,1870667.855,107.2,99.7,1856.1,1,1852.2,-1,1866.4,1,1767.5,1,1652.0,1,1586.0,1,1514.7,1
1937.84,1937.84,1881.73,1881.73,2366260.54,104.4,101.1,1891.6,1,1868.1,1,1872.3,1,1775.3,1,1659.8,1,1589.0,1,1517.8,1
2023.51,2029.42,1958.53,1964.42,5632310.55,100.69999999999999,96.89999999999999,1949.7,1,1905.9,1,1887.6,1,1788.0,1,1668.4,1,1593.2,1,1521.4,1
1982.15,2023.51,1961.49,2014.64,3430230.024,103.69999999999999,99.3,1981.2,1,1936.1,1,1901.8,1,1798.9,1,1676.5,1,1597.1,1,1524.8,1
2020.55,2044.2,1967.37,1988.06,3602876.374,102.49999999999999,98.7,2008.7,1,1970.3,1,1913.9,1,1811.8,1,1685.3,1,1601.4,1,1528.3,1
2002.84,2058.95,1993.97,2050.08,3271466.921,105.0,100.1,2001.8,-1,1993.4,1,1922.8,1,1824.4,1,1694.3,1,1605.5,1,1531.7,1
2038.29,2044.2,2005.77,2011.68,1850695.408,103.49999999999999,99.3,2020.6,1,2013.5,1,1940.8,1,1839.8,1,1704.0,1,1610.4,1,1535.1,1
2055.99,2058.95,2023.51,2038.29,1947849.189,102.60000000000001,99.1,2032.4,1,2020.0,1,1963.0,1,1856.9,1,1714.4,1,1615.5,1,1538.9,1
2070.78,2097.36,2038.29,2044.2,3403489.654,104.69999999999999,101.4,2055.0,1,2037.7,1,1986.9,1,1874.9,1,1724.5,1,1620.4,1,1542.8,1
2103.27,2138.71,2100.31,2109.18,4524330.272,104.60000000000001,99.7,2076.7,1,2054.2,1,2012.3,1,1893.9,1,1734.3,1,1625.8,1,1547.0,1
2109.18,2126.88,2097.36,2115.09,2426177.882,104.3,97.89999999999999,2094.4,1,2075.5,1,2034.4,1,1915.2,1,1743.7,1,1631.2,1,1551.6,1
2076.69,2121.01,2064.86,2118.05,2971536.025,106.0,101.1,2096.4,1,2083.2,1,2048.3,1,1932.3,1,1752.8,1,1636.9,1,1555.9,1
2168.25,2171.2,2100.31,2103.27,3703076.364,101.49999999999999,100.29999999999998,2118.0,1,2105.6,1,2062.8,1,1948.7,1,1763.1,1,1643.2,1,1560.5,1
2200.77,2212.55,2174.16,2185.98,3285005.982,99.6,98.8,2148.6,1,2131.6,1,2084.7,1,1963.3,1,1773.7,1,1649.5,1,1565.3,1
2183.03,2218.47,2174.16,2215.51,2768086.622,100.89999999999999,97.6,2184.0,1,2147.6,1,2100.9,1,1978.7,1,1784.7,1,1655.6,1,1570.5,1
2141.67,2174.16,2129.84,2156.45,2785688.367,102.89999999999999,97.89999999999999,2175.2,-1,2154.1,1,2114.8,1,1991.1,1,1794.0,1,1661.9,1,1575.4,1
2126.88,2141.67,2097.36,2141.67,4128599.823,103.60000000000001,100.69999999999999,2150.5,-1,2164.1,1,2123.7,1,2001.1,1,1803.2,1,1667.9,1,1580.1,1
2191.9,2200.77,2141.67,2147.58,2052452.831,100.49999999999999,99.5,2153.5,1,2168.9,1,2137.2,1,2013.9,1,1813.9,1,1674.9,1,1585.1,1
2203.71,2212.55,2180.07,2212.55,2831728.894,100.4,98.0,2174.2,1,2169.4,1,2150.5,1,2028.5,1,1824.7,1,1681.8,1,1590.1,1
2165.32,2200.77,2159.4,2200.77,2254548.007,102.69999999999999,98.0,2187.0,1,2165.9,-1,2156.7,1,2039.1,1,1834.5,1,1688.2,1,1594.8,1
2141.67,2156.45,2121.01,2150.53,3275529.604,104.0,99.6,2170.2,-1,2165.9,-1,2160.0,1,2048.2,1,1843.9,1,1693.8,1,1599.2,1
2156.45,2171.2,2132.8,2159.4,3281959.774,103.3,100.8,2154.5,-1,2171.8,1,2168.0,1,2060.1,1,1853.4,1,1699.5,1,1603.5,1
2212.55,2236.21,2174.16,2185.98,3954261.492,100.69999999999999,100.0,2170.2,1,2175.9,1,2172.4,1,2075.3,1,1864.0,1,1706.0,1,1608.3,1
2224.38,2268.69,2212.55,2239.16,4121490.932,100.1,98.5,2197.8,1,2180.1,1,2174.8,1,2091.0,1,1874.5,1,1713.0,1,1612.9,1
2227.34,2230.29,2191.9,2209.6,2295509.376,100.0,95.8,2221.4,1,2192.5,1,2179.2,1,2106.1,1,1885.1,1,1720.2,1,1617.4,1
2141.67,2209.6,2132.8,2209.6,2824279.033,104.80000000000001,97.1,2197.8,-1,2192.5,-1,2179.2,-1,2116.3,1,1893.6,1,1727.7,1,1621.5,1
2106.23,2121.01,2079.65,2085.53,2806336.319,106.60000000000001,100.8,2158.4,-1,2182.4,-1,2177.1,-1,2123.0,1,1901.3,1,1734.8,1,1625.2,1
2144.62,2159.4,2123.96,2129.84,1682449.494,104.69999999999999,101.4,2130.8,-1,2168.8,-1,2172.4,-1,2127.8,1,1909.8,1,1742.8,1,1629.0,1
2227.34,2245.08,2174.16,2183.03,2641139.83,102.4,100.1,2159.4,1,2169.4,1,2174.8,1,2137.7,1,1920.3,1,1752.6,1,1633.4,1
2245.08,2265.74,2230.29,2256.87,2764699.444,102.0,99.2,2205.7,1,2173.0,1,2182.7,1,2146.6,1,1930.8,1,1762.3,1,1638.0,1
2236.21,2265.74,2227.34,2265.74,1486446.735,102.4,99.1,2236.2,1,2191.9,1,2192.2,1,2156.0,1,1940.9,1,1771.2,1,1642.6,1
2233.25,2250.96,2215.51,2218.47,1799916.691,102.49999999999999,99.7,2238.2,1,2217.3,1,2199.9,1,2163.8,1,1950.7,1,1779.7,1,1647.0,1
2280.52,2289.36,2227.34,2230.29,2976615.184,100.4,99.6,2250.0,1,2244.5,1,2206.7,1,2172.8,1,1961.6,1,1788.6,1,1651.5,1
2289.36,2304.14,2271.65,2283.47,2511150.046,99.6,98.6,2267.7,1,2256.9,1,2213.2,1,2181.5,1,1971.6,1,1798.4,1,1655.7,1
2277.56,2292.31,2256.87,2289.36,1900116.681,100.1,99.1,2282.5,1,2263.4,1,2218.2,1,2188.5,1,1980.2,1,1807.3,1,1659.9,1
2265.74,2280.52,2256.87,2280.52,970202.8806,100.69999999999999,99.9,2277.6,-1,2269.3,1,2230.6,1,2194.7,1,1990.0,1,1815.8,1,1664.3,1
2280.52,2292.31,2262.79,2268.69,1521312.471,95.6,94.19999999999999,2274.6,-1,2278.7,1,2248.0,1,2202.9,1,1998.9,1,1824.4,1,1668.6,1
2180.07,2242.12,2147.58,2236.21,4056494.431,100.0,96.7,2242.1,-1,2258.6,-1,2251.6,1,2203.4,1,2006.9,1,1831.8,1,1672.4,1
2180.07,2191.9,2109.18,2126.88,4558520.502,98.2,97.7,2213.6,-1,2236.8,-1,2246.8,-1,2202.5,-1,2014.7,1,1839.0,1,1675.9,1
2141.67,2185.98,2129.84,2183.03,1855771.35,99.6,98.6,2167.3,-1,2209.6,-1,2236.5,-1,2200.9,-1,2022.1,1,1845.9,1,1679.0,1
2132.8,2191.9,2112.14,2180.07,4224402.593,99.3,96.7,2151.5,-1,2183.0,-1,2226.2,-1,2200.5,-1,2029.5,1,1852.5,1,1682.0,1
2070.78,2118.05,2061.91,2118.05,4305646.61,102.3,96.7,2115.1,-1,2141.1,-1,2209.9,-1,2198.3,-1,2036.5,1,1858.5,1,1684.6,1
2020.55,2088.49,2002.84,2073.73,3076139.667,104.80000000000001,100.29999999999998,2074.7,-1,2109.2,-1,2183.9,-1,2191.4,-1,2043.0,1,1863.6,1,1687.0,1
2118.05,2132.8,2026.47,2026.47,3909916.161,100.29999999999998,97.5,2069.8,-1,2096.8,-1,2166.8,-1,2188.0,-1,2051.3,1,1869.8,1,1689.8,1
2079.65,2103.27,2064.86,2067.82,2135388.828,102.1,98.4,2072.8,1,2084.4,-1,2147.0,-1,2184.6,-1,2058.8,1,1875.7,1,1692.2,1
2061.91,2103.27,2047.12,2088.49,1754213.916,103.0,100.4,2086.5,1,2070.2,-1,2126.6,-1,2181.4,-1,2066.9,1,1881.7,1,1694.8,1
2088.49,2103.27,2070.78,2088.49,1541284.918,101.69999999999999,101.1,2076.7,-1,2073.7,1,2107.4,-1,2178.7,-1,2074.2,1,1888.0,1,1697.6,1
2123.96,2144.62,2112.14,2141.67,1358824.437,98.3,97.2,2091.5,1,2094.4,1,2101.8,-1,2175.1,-1,2080.3,1,1895.0,1,1700.7,1
2088.49,2088.49,2064.86,2082.6,1796191.761,99.7,96.6,2100.3,1,2088.5,-1,2092.6,-1,2169.7,-1,2084.5,1,1901.2,1,1703.5,1
2020.55,2079.65,2017.6,2073.73,1517249.788,103.1,100.29999999999998,2077.7,-1,2076.7,-1,2080.5,-1,2161.4,-1,2088.3,1,1906.2,1,1706.1,1
2082.6,2085.53,2026.47,2035.34,1973914.053,100.4,98.7,2063.9,-1,2080.8,1,2075.5,-1,2159.0,-1,2092.4,1,1911.6,1,1708.6,1
2058.95,2123.96,2055.99,2123.96,1570399.207,101.6,99.0,2054.0,-1,2074.9,-1,2074.3,-1,2157.2,-1,2095.4,1,1916.9,1,1711.1,1
2050.08,2085.53,2038.29,2070.78,1773848.611,102.0,100.29999999999998,2063.9,1,2060.1,-1,2077.3,1,2153.4,-1,2098.4,1,1921.9,1,1713.5,1
2073.73,2073.73,2055.99,2070.78,981708.9918,100.89999999999999,100.6,2060.9,-1,2057.2,-1,2072.8,-1,2147.2,-1,2102.3,1,1927.0,1,1716.1,1
2091.44,2106.23,2085.53,2100.31,1906550.067,97.7,97.6,2071.8,1,2071.4,1,2074.0,1,2141.1,-1,2105.5,1,1932.6,1,1718.8,1
2044.2,2103.27,2041.25,2094.4,2036539.85,98.0,96.8,2069.8,-1,2063.7,-1,2072.2,-1,2133.4,-1,2107.7,1,1937.3,1,1721.3,1
1991.02,2088.49,1979.19,2044.2,4672941.491,100.6,99.1,2042.2,-1,2050.1,-1,2062.5,-1,2123.7,-1,2109.9,1,1941.4,1,1723.4,1
1993.97,2023.51,1973.29,1993.97,3965433.067,100.4,99.6,2009.7,-1,2038.9,-1,2049.5,-1,2112.2,-1,2112.6,1,1945.9,1,1725.7,1
1993.97,2014.64,1985.1,1996.93,2373369.432,100.4,99.7,1993.0,-1,2022.9,-1,2040.1,-1,2100.4,-1,2115.3,1,1950.2,1,1727.9,1
2002.84,2035.34,1988.06,1993.97,1853738.4,99.9,99.1,1996.9,1,2005.2,-1,2038.3,-1,2089.4,-1,2117.8,1,1954.5,1,1730.1,1
1999.89,2008.73,1985.1,2005.77,995929.9918,97.8,96.89999999999999,1998.9,1,1996.3,-1,2030.0,-1,2078.8,-1,2119.7,1,1958.7,1,1732.5,1
1943.75,2005.77,1937.84,2002.84,2299572.06,100.6,99.2,1982.2,-1,1986.9,-1,2018.5,-1,2065.3,-1,2119.8,1,1962.3,1,1734.7,1
1955.58,1970.33,1928.97,1961.49,1666198.76,101.4,96.2,1966.4,-1,1979.2,-1,2009.0,-1,2056.4,-1,2118.7,-1,1966.1,1,1737.1,1
1890.57,1926.01,1881.73,1926.01,2118462.59,109.2,100.29999999999998,1930.0,-1,1958.5,-1,1990.7,-1,2044.8,-1,2117.2,-1,1969.0,1,1739.1,1
1917.17,1955.58,1896.48,1902.4,2347642.321,107.69999999999999,98.3,1921.1,-1,1941.4,-1,1973.3,-1,2035.8,-1,2115.4,-1,1972.3,1,1741.3,1
1905.35,1923.08,1884.66,1908.31,1761322.808,108.4,100.8,1904.4,-1,1922.5,-1,1959.4,-1,2026.7,-1,2113.8,-1,1975.1,1,1743.6,1
1982.15,1999.89,1920.13,1926.01,3870309.02,106.4,102.1,1934.9,1,1930.2,1,1958.5,-1,2023.2,-1,2112.9,-1,1978.4,1,1746.4,1
2064.86,2067.82,2023.51,2029.42,4137738.448,102.1,98.4,1984.1,1,1952.0,1,1965.6,1,2024.9,1,2113.0,1,1982.7,1,1749.2,1
2038.29,2055.99,2032.38,2055.99,1286040.323,103.49999999999999,98.8,2028.4,1,1981.6,1,1970.0,1,2021.7,-1,2112.5,-1,1987.1,1,1751.7,1
2053.04,2058.95,2014.64,2023.51,1190578.523,102.69999999999999,101.4,2052.1,1,2008.7,1,1975.1,1,2020.7,-1,2111.6,-1,1991.5,1,1754.3,1
2109.18,2112.14,2082.6,2103.27,2650957.177,99.2,98.0,2066.8,1,2049.5,1,1986.0,1,2022.6,1,2111.6,-1,1996.3,1,1757.6,1
2091.44,2115.09,2067.82,2112.14,1958342.042,100.0,98.9,2084.6,1,2071.4,1,2000.8,1,2022.7,1,2111.9,1,2000.8,1,1760.9,1
2091.44,2106.23,2067.82,2094.4,999313.9529,98.2,97.89999999999999,2097.4,1,2076.7,1,2014.3,1,2021.4,-1,2110.6,-1,2005.4,1,1763.8,1
2047.12,2088.49,2047.12,2088.49,1175344.265,100.29999999999998,98.6,2076.7,-1,2078.4,1,2030.0,1,2019.7,-1,2108.0,-1,2009.0,1,1766.4,1
2053.04,2073.73,2017.6,2023.51,1133704.173,97.7,97.39999999999999,2063.9,-1,2078.4,-1,2043.6,1,2021.0,1,2105.9,-1,2011.9,1,1769.2,1
2005.77,2064.86,1999.89,2058.95,1179744.701,99.0,98.8,2035.3,-1,2057.8,-1,2053.6,1,2018.0,-1,2103.6,-1,2015.2,1,1771.7,1
1985.1,2023.51,1982.15,1988.06,2555833.13,99.9,98.5,2014.6,-1,2036.5,-1,2053.9,1,2015.0,-1,2101.2,-1,2017.6,1,1774.2,1
1961.49,2017.6,1955.58,1996.93,1403169.768,101.1,99.4,1984.1,-1,2010.5,-1,2043.6,-1,2011.5,-1,2097.4,-1,2020.2,1,1776.5,1
1973.29,1976.24,1949.66,1976.24,2281291.593,100.4,99.4,1973.3,-1,1995.7,-1,2037.1,-1,2007.4,-1,2093.6,-1,2022.8,1,1779.0,1
1982.15,1991.02,1961.49,1970.33,1516574.282,99.6,98.7,1972.3,-1,1981.6,-1,2030.0,-1,2003.1,-1,2090.5,-1,2025.6,1,1781.5,1
1961.49,1982.15,1955.58,1982.15,1643517.858,101.1,99.5,1972.3,-1,1972.7,-1,2015.2,-1,1999.8,-1,2087.5,-1,2028.4,1,1783.9,1
1973.29,1991.02,1952.62,1961.49,1647918.294,101.8,98.8,1972.3,-1,1970.3,-1,2003.4,-1,1999.0,-1,2084.5,-1,2031.6,1,1785.9,1
1952.62,1979.19,1949.66,1976.24,1106288.298,102.89999999999999,99.1,1962.5,-1,1968.6,-1,1989.5,-1,1997.4,-1,2080.1,-1,2034.8,1,1788.0,1
1934.88,1970.33,1934.88,1955.58,1970871.061,104.1,100.49999999999999,1953.6,-1,1960.9,-1,1978.3,-1,1995.0,-1,2075.3,-1,2038.0,1,1790.0,1
