Close,High,Low,Open,Volume,predicted_up_rate,predicted_Low_rate,Close_3ma,Close_3ma_positive,Close_5ma,Close_5ma_positive,Close_10ma,Close_10ma_positive,Close_25ma,Close_25ma_positive,Close_60ma,Close_60ma_positive,Close_100ma,Close_100ma_positive,Close_200ma,Close_200ma_positive
475.591,478.547,466.721,472.634,239672.584,100.0,98.1,470.7,1,460.2,1,462.6,-1,478.4,1,489.6,-1,486.2,-1,533.4,-1
475.591,478.547,466.721,478.547,236288.6229,98.1,95.0,474.6,1,467.3,1,462.6,-1,478.9,1,488.8,-1,486.2,-1,532.6,-1
454.927,469.678,451.971,469.678,232563.6923,102.60000000000001,99.4,468.7,-1,468.5,1,461.4,-1,476.9,-1,487.7,-1,486.1,-1,531.8,-1
466.721,469.678,451.971,451.971,327012.2343,98.7,96.8,465.7,-1,469.1,1,461.4,-1,475.5,-1,486.8,-1,486.0,-1,530.8,-1
454.927,460.84,451.971,460.84,473590.5042,101.29999999999998,98.1,458.9,-1,465.6,-1,460.8,-1,474.2,-1,485.8,-1,486.0,-1,530.0,-1
451.971,457.884,446.058,451.971,443462.9569,103.3,98.7,457.9,-1,460.8,-1,460.5,-1,472.8,-1,485.0,-1,486.1,1,529.0,-1
460.84,460.84,446.058,446.058,472911.7819,103.2,96.8,455.9,-1,457.9,-1,462.6,1,471.6,-1,484.2,-1,486.3,1,528.1,-1
457.884,457.884,446.058,451.971,318211.3621,104.5,99.4,456.9,1,458.5,1,463.5,1,469.8,-1,483.0,-1,486.4,1,527.0,-1
460.84,460.84,454.927,460.84,173321.8561,103.8,98.7,459.9,1,457.3,-1,463.2,-1,468.4,-1,481.7,-1,486.3,-1,526.0,-1
466.721,469.678,454.927,457.884,304331.3315,105.69999999999999,98.1,461.8,1,459.7,1,462.6,-1,467.4,-1,480.7,-1,486.2,-1,524.9,-1
475.591,478.547,457.884,460.84,732897.7827,103.69999999999999,100.6,467.7,1,464.4,1,462.6,-1,467.0,-1,479.5,-1,486.3,1,523.8,-1
478.547,487.416,478.547,484.46,699386.2743,103.1,98.8,473.6,1,467.9,1,462.9,1,466.7,-1,478.5,-1,486.4,1,522.8,-1
478.547,481.504,472.634,475.591,301619.6592,103.1,102.49999999999999,477.6,1,472.0,1,465.3,1,466.4,-1,477.6,-1,486.5,1,521.7,-1
493.329,499.239,490.373,493.329,1027411.767,98.2,97.0,483.5,1,478.5,1,467.9,1,466.6,1,476.8,-1,486.6,1,520.8,-1
484.46,493.329,478.547,493.329,613059.8823,99.4,96.3,485.4,1,482.1,1,470.9,1,466.7,1,476.1,-1,486.6,-1,519.8,-1
472.634,481.504,466.721,481.504,407239.7762,101.89999999999999,98.1,483.5,-1,481.5,-1,472.9,1,466.4,-1,475.3,-1,486.4,-1,518.8,-1
469.678,478.547,463.797,478.547,228163.2562,102.49999999999999,99.4,475.6,-1,479.7,-1,473.8,1,466.1,-1,474.5,-1,486.4,-1,517.7,-1
478.547,478.547,466.721,472.634,171292.1227,101.2,98.1,473.6,-1,479.7,-1,475.9,1,466.6,1,473.9,-1,486.3,-1,516.7,-1
481.504,481.504,469.678,472.634,220375.6423,100.6,96.89999999999999,476.6,1,477.4,-1,478.0,1,467.2,1,473.4,-1,486.1,-1,515.8,-1
466.721,475.591,466.721,472.634,135072.1587,103.8,100.6,475.6,-1,473.8,-1,478.0,-1,467.4,1,472.9,-1,485.9,-1,514.7,-1
481.504,481.504,469.678,469.678,294176.2314,100.6,99.4,476.6,1,475.6,1,478.5,1,468.5,1,472.7,-1,485.8,-1,513.7,-1
484.46,487.416,478.547,478.547,341567.7704,100.0,98.8,477.6,1,478.5,1,479.1,1,470.3,1,472.6,-1,485.8,-1,512.8,-1
484.46,490.373,478.547,484.46,371357.565,105.5,98.2,483.5,1,479.7,1,479.7,1,471.7,1,472.3,-1,485.7,-1,511.8,-1
484.46,487.416,475.591,478.547,232563.6923,107.3,96.3,484.5,1,480.3,1,478.8,-1,472.5,1,471.9,-1,485.7,-1,510.7,-1
472.634,484.46,466.721,484.46,326674.4815,110.00000000000001,99.4,480.5,-1,481.5,1,477.7,-1,472.5,-1,471.2,-1,485.7,-1,509.7,-1
478.547,481.504,469.678,478.547,509472.7154,108.60000000000001,98.8,478.5,-1,480.9,-1,478.3,1,472.6,1,470.6,-1,485.7,-1,508.8,-1
511.034,525.817,472.634,475.591,2184813.318,102.3,99.4,487.4,1,486.2,1,482.4,1,474.1,1,470.8,1,486.0,1,508.2,-1
519.904,525.817,508.081,519.904,1895040.739,100.6,96.0,503.2,1,493.3,1,486.5,1,476.7,1,472.1,1,486.5,1,507.7,-1
508.081,508.081,499.239,502.196,326674.4815,102.89999999999999,96.5,513.0,1,498.0,1,489.2,1,478.3,1,473.3,1,486.8,1,507.2,-1
