,Close_3ma_positive,Close_5ma_positive,Close_10ma_positive,Close_15ma_positive,Close_25ma_positive,Close_60ma_positive,Close_80ma_positive,Close_100ma_positive,Close_200ma_positive,ó\ëzè„è∏ó¶,ó\ëzâ∫óéó¶,óÇì˙ÇÃç≈à¿íl,óÇì˙ÇÃç≈çÇíl,ÉgÉäÉKÅ[
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.67500000000001,,99.30000000000001,,+ 3ma 5ma:change
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.57692307692308,,101.4923076923077,Å¢ 3ma 5ma:change
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.725,,102.1,Å¢ 3ma 10ma:change
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.93999999999998,,101.36,Å¢ 3ma 15ma:change
4,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.19999999999999,,101.55,Å¢ 3ma 25ma:change
5,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.37499999999999,,101.10000000000001,Å¢ 3ma 60ma:change
6,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.13333333333333,,100.09999999999998,Å¢ 3ma 80ma:change
7,-1,-1,-1,-1,-1,-1,-1,-1,-1,,94.89999999999999,,99.6,Å¢ 3ma 100ma:change
8,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.0,,102.26666666666667,Å¢ 3ma 200ma:change
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.79999999999998,,100.36,Å¢ 5ma 10ma:change
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.32499999999999,,100.05,Å¢ 5ma 15ma:change
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.6,,101.10000000000001,Å¢ 5ma 25ma:change
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.3,,100.35,Å¢ 5ma 60ma:change
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.0,,101.56666666666666,Å¢ 5ma 80ma:change
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.45,,100.14999999999999,Å¢ 5ma 100ma:change
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.17499999999998,,100.19999999999999,Å¢ 5ma 200ma:change
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,103.3,,100.6,,+ 10ma 15ma:change
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.78333333333335,,100.83333333333333,Å¢ 10ma 15ma:change
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.2,,99.1,,+ 10ma 25ma:change
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.81999999999998,,101.2,Å¢ 10ma 25ma:change
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.75,,100.975,Å¢ 10ma 60ma:change
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.05,,100.54999999999998,Å¢ 10ma 80ma:change
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.65,,100.3,Å¢ 10ma 100ma:change
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.5,,100.43333333333332,Å¢ 10ma 200ma:change
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.1,,99.39999999999999,,+ 15ma 25ma:change
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.51666666666667,,100.61666666666666,Å¢ 15ma 25ma:change
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.89999999999999,,101.06666666666666,Å¢ 15ma 60ma:change
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.7,,101.16666666666667,Å¢ 15ma 80ma:change
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.19999999999999,,100.19999999999999,Å¢ 15ma 100ma:change
