,Close_3ma_positive,Close_5ma_positive,Close_10ma_positive,Close_15ma_positive,Close_25ma_positive,Close_60ma_positive,Close_80ma_positive,Close_100ma_positive,Close_200ma_positive,ó\ëzè„è∏ó¶,ó\ëzâ∫óéó¶,óÇì˙ÇÃç≈à¿íl,óÇì˙ÇÃç≈çÇíl,ÉgÉäÉKÅ[
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,104.55,,101.39999999999999,,+ 3ma 5ma:change
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.94782608695652,,102.0565217391304,Å¢ 3ma 5ma:change
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,102.0,,98.7,,+ 3ma 10ma:change
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.13999999999999,,102.43999999999998,Å¢ 3ma 10ma:change
4,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.14,,102.21333333333332,Å¢ 3ma 15ma:change
5,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.34285714285714,,101.15714285714286,Å¢ 3ma 25ma:change
6,-1,-1,-1,-1,-1,-1,-1,-1,-1,,96.90000000000002,,100.93333333333332,Å¢ 3ma 60ma:change
7,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.26666666666667,,101.13333333333333,Å¢ 3ma 80ma:change
8,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.75,,101.35,Å¢ 3ma 100ma:change
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,,102.25,,102.80000000000001,Å¢ 3ma 200ma:change
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.85,,100.15,,+ 5ma 10ma:change
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.33076923076922,,101.53846153846152,Å¢ 5ma 10ma:change
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.76153846153845,,101.60769230769232,Å¢ 5ma 15ma:change
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.7,,102.14285714285714,Å¢ 5ma 25ma:change
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.96666666666665,,100.66666666666667,Å¢ 5ma 60ma:change
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.2,,101.3,Å¢ 5ma 80ma:change
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.8,,100.89999999999998,Å¢ 5ma 100ma:change
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.33333333333333,,101.16666666666667,Å¢ 5ma 200ma:change
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,87.4,,85.1,,+ 10ma 15ma:change
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.32142857142857,,101.97142857142855,Å¢ 10ma 15ma:change
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.19999999999999,,98.35,,+ 10ma 25ma:change
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.06,,102.67,Å¢ 10ma 25ma:change
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,,104.9,,105.8,Å¢ 10ma 60ma:change
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,,96.96666666666665,,100.56666666666666,Å¢ 10ma 80ma:change
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,,102.2,,103.0,Å¢ 10ma 100ma:change
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.94999999999999,,101.44999999999999,Å¢ 10ma 200ma:change
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.66666666666667,,98.2,,+ 15ma 25ma:change
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.95555555555555,,102.8111111111111,Å¢ 15ma 25ma:change
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.775,,100.525,Å¢ 15ma 60ma:change
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.37499999999999,,101.575,Å¢ 15ma 80ma:change
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.95,,100.55,Å¢ 15ma 100ma:change
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,,101.02857142857142,,103.45714285714284,Å¢ 15ma 200ma:change
32,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.58571428571427,,102.8142857142857,Å¢ 25ma 60ma:change
33,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.55999999999999,,102.82000000000001,Å¢ 25ma 80ma:change
34,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.2,,99.1,,+ 25ma 100ma:change
35,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.9,,104.85,Å¢ 25ma 100ma:change
36,-1,-1,-1,-1,-1,-1,-1,-1,-1,,102.9,,104.80000000000001,Å¢ 25ma 200ma:change
37,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.2,,99.1,,+ 60ma 80ma:change
38,-1,-1,-1,-1,-1,-1,-1,-1,-1,,102.83333333333333,,105.01666666666665,Å¢ 60ma 80ma:change
39,-1,-1,-1,-1,-1,-1,-1,-1,-1,,96.44999999999999,,100.35,Å¢ 60ma 100ma:change
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,,105.35,,107.75,Å¢ 60ma 200ma:change
41,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.75,,100.85,Å¢ 80ma 100ma:change
42,-1,-1,-1,-1,-1,-1,-1,-1,-1,,101.66666666666667,,104.76666666666667,Å¢ 80ma 200ma:change
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,,95.94999999999999,,100.14999999999999,Å¢ 100ma 200ma:change
44,1,-1,-1,-1,-1,-1,-1,-1,-1,102.46206896551725,,98.61379310344827,,+ 3ma 5ma:change
45,1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,,98.46666666666665,,+ 3ma 10ma:change
