,Close_3ma_positive,Close_5ma_positive,Close_10ma_positive,Close_15ma_positive,Close_25ma_positive,Close_60ma_positive,Close_80ma_positive,Close_100ma_positive,Close_200ma_positive,ó\ëzè„è∏ó¶,ó\ëzâ∫óéó¶,óÇì˙ÇÃç≈à¿íl,óÇì˙ÇÃç≈çÇíl,ÉgÉäÉKÅ[
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.25714285714285,,97.72857142857141,,+ 3ma 5ma:change
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.10434782608694,,101.23043478260868,Å¢ 3ma 5ma:change
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,102.1,,99.65,,+ 3ma 10ma:change
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.02083333333333,,100.8875,Å¢ 3ma 10ma:change
4,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.50625,,101.15625,Å¢ 3ma 15ma:change
5,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.84285714285714,,101.28571428571426,Å¢ 3ma 25ma:change
6,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.0090909090909,,101.12727272727271,Å¢ 3ma 60ma:change
7,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.5142857142857,,100.75714285714285,Å¢ 3ma 80ma:change
8,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.39999999999999,,100.89999999999999,Å¢ 3ma 100ma:change
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.82,,101.94,Å¢ 3ma 200ma:change
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,101.525,,97.69999999999999,,+ 5ma 10ma:change
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.6423076923077,,101.34230769230768,Å¢ 5ma 10ma:change
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.61666666666666,,101.04444444444442,Å¢ 5ma 15ma:change
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.86470588235294,,100.86470588235295,Å¢ 5ma 25ma:change
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.68333333333332,,101.62499999999999,Å¢ 5ma 60ma:change
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.94285714285714,,101.64285714285712,Å¢ 5ma 80ma:change
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.97999999999999,,101.9,Å¢ 5ma 100ma:change
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.03333333333332,,101.11666666666666,Å¢ 5ma 200ma:change
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.86666666666667,,99.26666666666667,,+ 10ma 15ma:change
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.58,,101.34,Å¢ 10ma 15ma:change
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.92307692307692,,101.41538461538461,Å¢ 10ma 25ma:change
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.16999999999999,,100.85999999999999,Å¢ 10ma 60ma:change
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.14,,101.47,Å¢ 10ma 80ma:change
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.0875,,101.76249999999999,Å¢ 10ma 100ma:change
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.86666666666667,,101.21666666666665,Å¢ 10ma 200ma:change
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.69999999999999,,99.9,,+ 15ma 25ma:change
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.53846153846153,,101.12307692307692,Å¢ 15ma 25ma:change
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.16666666666667,,102.55,Å¢ 15ma 60ma:change
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99.66,,102.81999999999998,Å¢ 15ma 80ma:change
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.28333333333332,,102.23333333333333,Å¢ 15ma 100ma:change
