,Close_3ma_positive,Close_5ma_positive,Close_10ma_positive,Close_15ma_positive,Close_25ma_positive,Close_60ma_positive,Close_80ma_positive,Close_100ma_positive,Close_200ma_positive,ó\ëzè„è∏ó¶,ó\ëzâ∫óéó¶,óÇì˙ÇÃç≈à¿íl,óÇì˙ÇÃç≈çÇíl,ÉgÉäÉKÅ[
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,106.53333333333335,,100.76666666666667,,+ 3ma 5ma:change
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,93.95,,100.65,Å¢ 3ma 5ma:change
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,95.03333333333332,,99.83333333333333,Å¢ 3ma 10ma:change
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,92.7,,96.6,Å¢ 3ma 15ma:change
4,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.69999999999999,,101.14999999999999,Å¢ 3ma 25ma:change
5,-1,-1,-1,-1,-1,-1,-1,-1,-1,,105.0,,105.1,Å¢ 3ma 60ma:change
6,-1,-1,-1,-1,-1,-1,-1,-1,-1,,104.69999999999999,,105.69999999999999,Å¢ 3ma 80ma:change
7,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.93333333333332,,103.83333333333333,Å¢ 5ma 10ma:change
8,-1,-1,-1,-1,-1,-1,-1,-1,-1,,97.93333333333332,,103.83333333333333,Å¢ 5ma 15ma:change
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,,100.9,,104.19999999999999,Å¢ 5ma 25ma:change
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,89.9,,86.4,,+ 10ma 15ma:change
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,,96.25,,100.0,Å¢ 10ma 15ma:change
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,,92.75,,102.1,Å¢ 10ma 25ma:change
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,,103.4,,103.49999999999999,Å¢ 10ma 100ma:change
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,,96.2,,99.4,Å¢ 10ma 200ma:change
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.0,,106.65,Å¢ 15ma 25ma:change
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,,103.4,,103.49999999999999,Å¢ 15ma 80ma:change
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,,109.60000000000001,,109.89999999999999,Å¢ 15ma 100ma:change
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,,91.10000000000001,,105.0,Å¢ 15ma 200ma:change
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,,103.4,,103.49999999999999,Å¢ 25ma 60ma:change
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,,101.0,,102.49999999999999,Å¢ 25ma 100ma:change
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.3,,100.4,Å¢ 25ma 200ma:change
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,,90.9,,99.9,Å¢ 60ma 100ma:change
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,,95.7,,106.80000000000001,Å¢ 60ma 200ma:change
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,,98.0,,107.60000000000001,Å¢ 80ma 200ma:change
25,1,-1,-1,-1,-1,-1,-1,-1,-1,102.63333333333333,,97.90000000000002,,+ 3ma 5ma:change
26,1,-1,-1,-1,-1,-1,-1,-1,-1,,96.3,,101.1,Å¢ 60ma 80ma:change
27,-1,1,-1,-1,-1,-1,-1,-1,-1,,92.46666666666665,,98.5,Å¢ 3ma 5ma:change
28,-1,-1,1,-1,-1,-1,-1,-1,-1,,89.3,,98.4,Å¢ 3ma 5ma:change
29,-1,-1,1,-1,-1,-1,-1,-1,-1,,89.3,,98.4,Å¢ 3ma 15ma:change
30,-1,-1,1,-1,-1,-1,-1,-1,-1,,105.3,,105.89999999999999,Å¢ 3ma 25ma:change
31,-1,-1,1,-1,-1,-1,-1,-1,-1,108.5,,101.35,,+ 10ma 15ma:change
32,-1,-1,1,-1,-1,-1,-1,-1,-1,,89.3,,98.4,Å¢ 100ma 200ma:change
33,-1,-1,-1,1,-1,-1,-1,-1,-1,,90.60000000000001,,101.89999999999999,Å¢ 3ma 5ma:change
34,-1,-1,-1,1,-1,-1,-1,-1,-1,,95.7,,103.4,Å¢ 5ma 15ma:change
35,-1,-1,-1,1,-1,-1,-1,-1,-1,,98.2,,99.7,Å¢ 5ma 25ma:change
36,-1,-1,-1,1,-1,-1,-1,-1,-1,,98.2,,99.7,Å¢ 10ma 15ma:change
37,-1,-1,-1,1,-1,-1,-1,-1,-1,97.5,,97.39999999999999,,+ 15ma 25ma:change
38,-1,-1,-1,-1,1,-1,-1,-1,-1,,94.8,,98.1,Å¢ 3ma 10ma:change
39,-1,-1,-1,-1,1,-1,-1,-1,-1,,94.8,,98.1,Å¢ 3ma 15ma:change
40,-1,-1,-1,-1,-1,1,-1,-1,-1,,98.2,,103.85,Å¢ 3ma 5ma:change
41,-1,-1,-1,-1,-1,1,-1,-1,-1,,98.5,,103.60000000000001,Å¢ 3ma 60ma:change
42,-1,-1,-1,-1,-1,1,-1,-1,-1,,98.43333333333334,,102.93333333333334,Å¢ 3ma 80ma:change
43,-1,-1,-1,-1,-1,1,-1,-1,-1,,96.2,,103.60000000000001,Å¢ 3ma 100ma:change
44,-1,-1,-1,-1,-1,1,-1,-1,-1,,98.5,,103.60000000000001,Å¢ 5ma 15ma:change
45,-1,-1,-1,-1,-1,1,-1,-1,-1,,98.5,,103.60000000000001,Å¢ 5ma 25ma:change
46,-1,-1,-1,-1,-1,1,-1,-1,-1,,91.3,,99.5,Å¢ 5ma 80ma:change
47,-1,-1,-1,-1,-1,1,-1,-1,-1,,96.2,,103.60000000000001,Å¢ 5ma 100ma:change
48,-1,-1,-1,-1,-1,1,-1,-1,-1,96.8,,93.89999999999999,,+ 10ma 15ma:change
49,-1,-1,-1,-1,-1,1,-1,-1,-1,,94.3,,99.4,Å¢ 10ma 15ma:change
50,-1,-1,-1,-1,-1,1,-1,-1,-1,,100.2,,104.1,Å¢ 10ma 25ma:change
51,-1,-1,-1,-1,-1,1,-1,-1,-1,,91.3,,99.5,Å¢ 10ma 60ma:change
52,-1,-1,-1,-1,-1,1,-1,-1,-1,,94.3,,99.4,Å¢ 10ma 80ma:change
53,-1,-1,-1,-1,-1,1,-1,-1,-1,,91.3,,99.5,Å¢ 15ma 60ma:change
54,-1,-1,-1,-1,-1,-1,-1,-1,1,,101.29999999999998,,101.4,Å¢ 3ma 5ma:change
55,-1,-1,-1,-1,-1,-1,-1,-1,1,,101.29999999999998,,101.4,Å¢ 3ma 10ma:change
56,-1,-1,-1,-1,-1,-1,-1,-1,1,,98.5,,101.4,Å¢ 5ma 10ma:change
57,-1,-1,-1,-1,-1,-1,-1,-1,1,,98.5,,101.4,Å¢ 5ma 15ma:change
58,-1,-1,-1,-1,-1,-1,-1,-1,1,,94.0,,98.9,Å¢ 5ma 200ma:change
59,-1,-1,-1,-1,-1,-1,-1,-1,1,,103.69999999999999,,106.69999999999999,Å¢ 10ma 80ma:change
60,-1,-1,-1,-1,-1,-1,-1,-1,1,,103.69999999999999,,106.69999999999999,Å¢ 15ma 25ma:change
61,1,1,-1,-1,-1,-1,-1,-1,-1,109.9,,97.4,,+ 3ma 5ma:change
62,1,1,-1,-1,-1,-1,-1,-1,-1,103.0,,95.8,,+ 3ma 10ma:change
63,1,1,-1,-1,-1,-1,-1,-1,-1,107.4,,101.6,,+ 5ma 10ma:change
64,1,1,-1,-1,-1,-1,-1,-1,-1,,81.8,,96.5,Å¢ 80ma 100ma:change
65,1,-1,1,-1,-1,-1,-1,-1,-1,,103.3,,105.69999999999999,Å¢ 5ma 10ma:change
66,1,-1,1,-1,-1,-1,-1,-1,-1,,103.3,,105.69999999999999,Å¢ 5ma 15ma:change
67,1,-1,1,-1,-1,-1,-1,-1,-1,105.80000000000001,,100.29999999999998,,+ 10ma 15ma:change
68,1,-1,-1,1,-1,-1,-1,-1,-1,94.69999999999999,,94.19999999999999,,+ 15ma 25ma:change
69,1,-1,-1,-1,-1,1,-1,-1,-1,96.2,,94.89999999999999,,+ 3ma 5ma:change
70,-1,1,1,-1,-1,-1,-1,-1,-1,,93.8,,100.0,Å¢ 3ma 5ma:change
71,-1,1,-1,1,-1,-1,-1,-1,-1,,94.5,,100.2,Å¢ 3ma 5ma:change
72,-1,1,-1,1,-1,-1,-1,-1,-1,,94.5,,100.2,Å¢ 3ma 15ma:change
